state,destination,latitude,longitude,interest,region,type,activities,budget_category,best_season,rating,popularity_score,description
west bengal,Sajnekhali Wildlife Sanctuary,22.1237762,88.8313005,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",luxury,winter,4.4,58,"Sajnekhali Wildlife Sanctuary is a wildlife destination in west bengal known for safari,photography,nature. It is ideal for history and cultural lover"
west bengal,Kotka beach,21.8449338,89.7960898,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",low,winter,4.4,54,"Kotka beach is a wildlife destination in west bengal known for safari,photography,nature. It is ideal for history and cultural lover"
west bengal,Hiron point,21.8162132,89.4626047,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",low,winter,4.2,79,"Hiron point is a wildlife destination in west bengal known for safari,photography,nature. It is ideal for history and cultural lover"
west bengal,Dublar Char island,21.7728061,89.5591963,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",low,winter,4.4,58,"Dublar Char island is a wildlife destination in west bengal known for safari,photography,nature. It is ideal for history and cultural lover"
west bengal,Bhagatpur crocodile project,21.46,88.18,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",medium,winter,4.4,81,"Bhagatpur crocodile project is a wildlife destination in west bengal known for safari,photography,nature. It is ideal for history and cultural lover"
west bengal,Katra Masjid,24.184853,88.288056,cultural & heritage sites,East,heritage,"culture,forts,shopping,history",low,winter,4.5,58,"Katra Masjid is a heritage destination in west bengal known for culture,forts,shopping,history. It is ideal for history and culture lovers"
west bengal,Hazarduari Palace,24.1863376,88.2876731,cultural & heritage sites,East,heritage,"culture,forts,shopping,history",low,winter,4.4,72,"Hazarduari Palace is a heritage destination in west bengal known for culture,forts,shopping,history. It is ideal for history and culture lovers"
west bengal,Jahan Kosha cannon,24.1782162,88.2687913,cultural & heritage sites,East,heritage,"culture,forts,shopping,history",low,winter,4.5,68,"Jahan Kosha cannon is a heritage destination in west bengal known for culture,forts,shopping,history. It is ideal for history and culture lovers"
west bengal,Murshidabad District museum,24.1759039,88.2933334,cultural & heritage sites,East,heritage,"culture,forts,shopping,history",low,winter,4.4,77,"Murshidabad District museum is a heritage destination in west bengal known for culture,forts,shopping,history. It is ideal for history and culture lovers"
odisha,Jagannath Temple,19.8049379,88.2801785,religious & spiritual pilgrimages,East,religious,"temple,spiritual,peace",low,all,4.7,84,"Jagannath Temple is a religious destination in odisha known for temple,spiritual,peace. It is ideal for spiritual seekers"
odisha,Puri beach,19.794749,85.8179386,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",low,winter,4.6,64,"Puri beach is a wildlife destination in odisha known for safari,photography,nature. It is ideal for history and cultural lover"
odisha,Raghurajpur Artist village,19.8855117,85.8252882,"arts, science & literature attractions",East,city,"exploration,local experience",low,All,4.4,51,"Raghurajpur Artist village is a city destination in odisha known for exploration,local experience. It is ideal for explorers and tourists"
odisha,Chilika lake,19.8449627,85.8257455,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",low,winter,4.4,56,"Chilika lake is a wildlife destination in odisha known for safari,photography,nature. It is ideal for history and cultural lover"
odisha,Konark Sun Temple,19.8875953,85.4788065,religious & spiritual pilgrimages,East,religious,"temple,spiritual,peace",low,all,3.9,96,"Konark Sun Temple is a religious destination in odisha known for temple,spiritual,peace. It is ideal for spiritual seekers"
odisha,Chandrabhaga beach,19.8920686,86.0945364,"natural landscapes & wildlife, sightseeing & exploration",East,wildlife,"safari,photography,nature",low,winter,4.2,68,"Chandrabhaga beach is a wildlife destination in odisha known for safari,photography,nature. It is ideal for history and cultural lover"
odisha,Lingaraj Temple,20.2384519,86.091184,"cultural & heritage sites, religious & spiritual pilgrimages",East,heritage,"culture,forts,shopping,history",low,winter,4.9,54,"Lingaraj Temple is a heritage destination in odisha known for culture,forts,shopping,history. It is ideal for history and culture lovers"
odisha,ASI Museum,19.8920686,85.8337767,"arts, science & literature attractions",East,city,"exploration,local experience",luxury,All,4.9,74,"ASI Museum is a city destination in odisha known for exploration,local experience. It is ideal for explorers and tourists"
odisha,Ramchandi beach and water sports,19.8920686,86.091184,"natural landscapes & wildlife, adventure & outdoor activities",East,wildlife,"safari,photography,nature",low,winter,4.2,96,"Ramchandi beach and water sports is a wildlife destination in odisha known for safari,photography,nature. It is ideal for history and cultural lover"
odisha,Jagannath Temple,22.2478283,86.091184,religious & spiritual pilgrimages,East,religious,"temple,spiritual,peace",low,all,3.9,64,"Jagannath Temple is a religious destination in odisha known for temple,spiritual,peace. It is ideal for spiritual seekers"
odisha,Indira Gandhi Park,22.2402062,84.8777569,sightseeing & exploration,East,city,"exploration,local experience",low,All,4.0,54,"Indira Gandhi Park is a city destination in odisha known for exploration,local experience. It is ideal for explorers and tourists"
odisha,Pitamahal dam,22.2273546,84.8747082,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",low,winter,3.6,59,"Pitamahal dam is a wildlife destination in odisha known for safari,photography,nature. It is ideal for history and cultural lover"
odisha,VIP market,22.2477991,84.7472931,shopping & markets,East,city,"exploration,local experience",low,All,4.0,74,"VIP market is a city destination in odisha known for exploration,local experience. It is ideal for explorers and tourists"
odisha,Hanuman Vatika garden,22.2217242,84.867526,sightseeing & exploration,East,city,"exploration,local experience",low,All,4.9,67,"Hanuman Vatika garden is a city destination in odisha known for exploration,local experience. It is ideal for explorers and tourists"
odisha,Khandadhar Waterfall,22.260423,84.8315341,"natural landscapes & wildlife, adventure & outdoor activities",East,wildlife,"safari,photography,nature",low,winter,4.5,94,"Khandadhar Waterfall is a wildlife destination in odisha known for safari,photography,nature. It is ideal for history and cultural lover"
odisha,Odisha State Maritime museum,20.4789263,84.8535844,"arts, science & literature attractions",East,city,"exploration,local experience",low,All,4.2,58,"Odisha State Maritime museum is a city destination in odisha known for exploration,local experience. It is ideal for explorers and tourists"
odisha,Bhitarkanika Wildlife Sanctuary,20.462521,85.8961823,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",low,winter,4.6,77,"Bhitarkanika Wildlife Sanctuary is a wildlife destination in odisha known for safari,photography,nature. It is ideal for history and cultural lover"
odisha,State Botanical garden,20.462521,85.8829895,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",medium,winter,4.2,81,"State Botanical garden is a wildlife destination in odisha known for safari,photography,nature. It is ideal for history and cultural lover"
odisha,Deer Park,20.4883078,85.8829895,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",low,winter,4.9,73,"Deer Park is a wildlife destination in odisha known for safari,photography,nature. It is ideal for history and cultural lover"
odisha,Netaji museum,20.4700673,85.8619087,"arts, science & literature attractions",East,city,"exploration,local experience",low,All,4.8,96,"Netaji museum is a city destination in odisha known for exploration,local experience. It is ideal for explorers and tourists"
odisha,Dhabaleshwar Island,20.462521,85.8668001,sightseeing & exploration,East,city,"exploration,local experience",low,All,4.5,70,"Dhabaleshwar Island is a city destination in odisha known for exploration,local experience. It is ideal for explorers and tourists"
odisha,Barabati Fort,20.4845311,85.8829895,cultural & heritage sites,East,heritage,"culture,forts,shopping,history",low,winter,4.5,68,"Barabati Fort is a heritage destination in odisha known for culture,forts,shopping,history. It is ideal for history and culture lovers"
odisha,Hirakud Dam,21.5305898,85.8651767,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",low,winter,4.5,65,"Hirakud Dam is a wildlife destination in odisha known for safari,photography,nature. It is ideal for history and cultural lover"
odisha,Debrigarh Wildlife Sanctuary,21.4668716,83.8704949,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",low,winter,4.8,79,"Debrigarh Wildlife Sanctuary is a wildlife destination in odisha known for safari,photography,nature. It is ideal for history and cultural lover"
odisha,Ghanteswari temple,21.3546732,83.9811665,religious & spiritual pilgrimages,East,religious,"temple,spiritual,peace",low,all,4.0,55,"Ghanteswari temple is a religious destination in odisha known for temple,spiritual,peace. It is ideal for spiritual seekers"
odisha,Gudguda waterfall,21.4668716,83.9192152,"natural landscapes & wildlife, adventure & outdoor activities",East,wildlife,"safari,photography,nature",low,winter,4.7,66,"Gudguda waterfall is a wildlife destination in odisha known for safari,photography,nature. It is ideal for history and cultural lover"
odisha,Khasada waterfall,19.2558881,83.9811665,"natural landscapes & wildlife, adventure & outdoor activities",East,wildlife,"safari,photography,nature",low,winter,4.4,53,"Khasada waterfall is a wildlife destination in odisha known for safari,photography,nature. It is ideal for history and cultural lover"
odisha,Aryapalli beach,19.3149618,84.2332104,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",low,winter,4.9,77,"Aryapalli beach is a wildlife destination in odisha known for safari,photography,nature. It is ideal for history and cultural lover"
odisha,Bada bazaar,19.3149618,84.7940911,shopping & markets,East,city,"exploration,local experience",low,All,4.1,90,"Bada bazaar is a city destination in odisha known for exploration,local experience. It is ideal for explorers and tourists"
odisha,Sana bazaar,19.3156111,84.7940911,shopping & markets,East,city,"exploration,local experience",low,All,3.9,76,"Sana bazaar is a city destination in odisha known for exploration,local experience. It is ideal for explorers and tourists"
odisha,Gopalpur Beach,19.3149618,84.780999,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",low,winter,4.0,99,"Gopalpur Beach is a wildlife destination in odisha known for safari,photography,nature. It is ideal for history and cultural lover"
odisha,Tara Tarini Temple,19.3149618,84.7940911,religious & spiritual pilgrimages,East,religious,"temple,spiritual,peace",low,all,4.6,87,"Tara Tarini Temple is a religious destination in odisha known for temple,spiritual,peace. It is ideal for spiritual seekers"
odisha,Hadargarh reservoir,21.628933,84.7940911,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",low,winter,3.9,72,"Hadargarh reservoir is a wildlife destination in odisha known for safari,photography,nature. It is ideal for history and cultural lover"
odisha,Gundichaghagi waterfall,21.3482992,85.5816847,"natural landscapes & wildlife, adventure & outdoor activities",East,wildlife,"safari,photography,nature",low,winter,4.3,72,"Gundichaghagi waterfall is a wildlife destination in odisha known for safari,photography,nature. It is ideal for history and cultural lover"
