state,destination,latitude,longitude,interest,region,type,activities,budget_category,best_season,rating,popularity_score,description,score,city
ladakh,Yarab Tso,34.1514265,77.572562,natural landscapes & wildlife,North,wildlife,"safari,photography,nature",low,winter,4.5,59.0,"Yarab Tso is a wildlife destination in ladakh known for safari,photography,nature. It is ideal for history and cultural lover",4.08,Leh District
ladakh,Panamik village,34.7983858,77.5246795,sightseeing & exploration,North,city,"exploration,local experience",low,All,4.6,77.0,"Panamik village is a city destination in ladakh known for exploration,local experience. It is ideal for explorers and tourists",4.46,Panamik
ladakh,Samstanling Monastery,34.36,77.42,religious & spiritual pilgrimages,North,religious,"temple,spiritual,peace",low,all,4.9,95.0,"Samstanling Monastery is a religious destination in ladakh known for temple,spiritual,peace. It is ideal for spiritual seekers",4.88,Mumbai
ladakh,Diskit Monastery,34.5409579,77.5606881,religious & spiritual pilgrimages,North,religious,"temple,spiritual,peace",low,all,4.7,53.0,"Diskit Monastery is a religious destination in ladakh known for temple,spiritual,peace. It is ideal for spiritual seekers",4.0,Diskit
west bengal,Tiger Hill,26.9966667,88.2944444,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",low,winter,4.5,80.0,"Tiger Hill is a wildlife destination in west bengal known for safari,photography,nature. It is ideal for history and cultural lover",2.5,Darjeeling
west bengal,Darjeeling Toy Train,27.0410218,88.2662745,"adventure & outdoor activities,sightseeing & exploration",East,adventure,"trekking,rafting,paragliding",high,summer,4.8,72.0,"Darjeeling Toy Train is a adventure destination in west bengal known for trekking,rafting,paragliding. It is ideal for adventure lover",12.4,Darjeeling
west bengal,Darjeeling Ropeway ,27.0614867,88.2537138,"adventure & outdoor activities,sightseeing & exploration",East,adventure,"trekking,rafting,paragliding",medium,summer,5.0,53.0,"Darjeeling Ropeway  is a adventure destination in west bengal known for trekking,rafting,paragliding. It is ideal for adventure lover",10.06,Darjeeling
west bengal,Chowk Bazaar,23.2587841,77.4016401,shopping & markets,East,city,"exploration,local experience",low,All,4.8,58.0,"Chowk Bazaar is a city destination in west bengal known for exploration,local experience. It is ideal for explorers and tourists",2.12,Bhopal
west bengal,"Himalayan Mountaineering Institute(Museum, Library, Souvenir shop)",27.330132,88.15141804,"arts, science & literature attractions",East,city,"exploration,local experience",luxury,All,4.9,81.0,"Himalayan Mountaineering Institute(Museum, Library, Souvenir shop) is a city destination in west bengal known for exploration,local experience. It is ideal for explorers and tourists",2.6,Gyalshing
west bengal,Darjeeling Rock garden,27.0262862,88.236347,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",low,winter,5.0,52.0,"Darjeeling Rock garden is a wildlife destination in west bengal known for safari,photography,nature. It is ideal for history and cultural lover",2.04,Darjeeling
west bengal,"Singalila National Park(camping, bird watching)",27.0371351,88.0762233,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",low,winter,4.7,89.0,"Singalila National Park(camping, bird watching) is a wildlife destination in west bengal known for safari,photography,nature. It is ideal for history and cultural lover",2.72,Darjeeling
west bengal,Kanchenjunga peak,27.7024914,88.147535,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",low,winter,4.9,54.0,"Kanchenjunga peak is a wildlife destination in west bengal known for safari,photography,nature. It is ideal for history and cultural lover",2.06,Mangan
west bengal,Sandakphu trek,26.9930536,88.1203558,adventure & outdoor activities,East,adventure,"trekking,rafting,paragliding",luxury,summer,4.4,51.0,"Sandakphu trek is a adventure destination in west bengal known for trekking,rafting,paragliding. It is ideal for adventure lover",9.9,Darjeeling
west bengal,Teesta river(rafting),26.57695557,89.01279803,"adventure & outdoor activities, natural landscapes & wildlife",East,adventure,"trekking,rafting,paragliding",luxury,summer,5.0,74.0,"Teesta river(rafting) is a adventure destination in west bengal known for trekking,rafting,paragliding. It is ideal for adventure lover",10.48,Dhupguri
west bengal,Happy valley tea estate,27.051391,88.258613,sightseeing & exploration,East,city,"exploration,local experience",medium,All,4.9,60.0,"Happy valley tea estate is a city destination in west bengal known for exploration,local experience. It is ideal for explorers and tourists",2.18,Darjeeling
west bengal,Lamhatta Eco Park,27.0548913,88.3526049,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",low,winter,4.7,68.0,"Lamhatta Eco Park is a wildlife destination in west bengal known for safari,photography,nature. It is ideal for history and cultural lover",2.3000000000000003,Rangli Rangliot
west bengal,Lepchajagat village,27.0127838,88.1992421,sightseeing & exploration,East,city,"exploration,local experience",low,All,4.2,72.0,"Lepchajagat village is a city destination in west bengal known for exploration,local experience. It is ideal for explorers and tourists",2.28,Sukhiapokhri
west bengal,Mahakal temple,23.182905,75.768291,religious & spiritual pilgrimages,East,religious,"temple,spiritual,peace",low,all,4.8,66.0,"Mahakal temple is a religious destination in west bengal known for temple,spiritual,peace. It is ideal for spiritual seekers",2.28,Ujjain
west bengal,Everest museum,27.9881206,86.9249751,"arts, science & literature attractions",East,city,"exploration,local experience",low,All,4.9,67.0,"Everest museum is a city destination in west bengal known for exploration,local experience. It is ideal for explorers and tourists",2.3200000000000003,Koshi Province
west bengal,Ring Mall,27.0397,88.2648,shopping & markets,East,city,"exploration,local experience",low,All,4.5,63.0,"Ring Mall is a city destination in west bengal known for exploration,local experience. It is ideal for explorers and tourists",2.16,Darjeeling
west bengal,Padmaja Naidu zoological park,27.0586099,88.254405,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",medium,winter,4.5,59.0,"Padmaja Naidu zoological park is a wildlife destination in west bengal known for safari,photography,nature. It is ideal for history and cultural lover",2.08,Darjeeling
west bengal,Nightingale park,27.0537,88.2601,sightseeing & exploration,East,city,"exploration,local experience",low,All,4.9,79.0,"Nightingale park is a city destination in west bengal known for exploration,local experience. It is ideal for explorers and tourists",2.56,Darjeeling
west bengal,Dali Monastery,27.0237303,88.2547445,religious & spiritual pilgrimages,East,religious,"temple,spiritual,peace",low,all,4.3,88.0,"Dali Monastery is a religious destination in west bengal known for temple,spiritual,peace. It is ideal for spiritual seekers",2.62,Ghoom
west bengal,Ghoom monastery market,27.0008384,88.2436844,shopping & markets,East,city,"exploration,local experience",low,All,4.4,80.0,"Ghoom monastery market is a city destination in west bengal known for exploration,local experience. It is ideal for explorers and tourists",2.4800000000000004,Ghoom
west bengal,Teesta bazaar,27.0662177,88.4246364,shopping & markets,East,city,"exploration,local experience",low,All,4.4,77.0,"Teesta bazaar is a city destination in west bengal known for exploration,local experience. It is ideal for explorers and tourists",2.42,Kalimpong
west bengal,Mall road,27.2,88.15,shopping & markets,East,city,"exploration,local experience",low,All,4.9,94.0,"Mall road is a city destination in west bengal known for exploration,local experience. It is ideal for explorers and tourists",2.8600000000000003,Soreng
west bengal,Jaldapara National Park,26.6905136,89.2805351,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",high,winter,4.4,52.0,"Jaldapara National Park is a wildlife destination in west bengal known for safari,photography,nature. It is ideal for history and cultural lover",3.92,Madarihat
west bengal,Salugara monastery,26.7670442,88.4452226,religious & spiritual pilgrimages,East,religious,"temple,spiritual,peace",low,all,4.6,83.0,"Salugara monastery is a religious destination in west bengal known for temple,spiritual,peace. It is ideal for spiritual seekers",2.58,Siliguri
west bengal,ISKON temple,26.729,88.4433,religious & spiritual pilgrimages,East,religious,"temple,spiritual,peace",low,all,4.4,76.0,"ISKON temple is a religious destination in west bengal known for temple,spiritual,peace. It is ideal for spiritual seekers",2.4000000000000004,Siliguri
west bengal,Mahananda Wildlife Sanctuary,26.7961932,88.3630076,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",luxury,winter,4.4,94.0,"Mahananda Wildlife Sanctuary is a wildlife destination in west bengal known for safari,photography,nature. It is ideal for history and cultural lover",2.76,Sukna
west bengal,Hong Kong market,22.3193039,114.1693611,shopping & markets,East,city,"exploration,local experience",low,All,4.4,72.0,"Hong Kong market is a city destination in west bengal known for exploration,local experience. It is ideal for explorers and tourists",2.3200000000000003,Hong Kong
west bengal,North Bengal Science centre,26.7230488,88.3868987,"arts, science & literature attractions",East,city,"exploration,local experience",medium,All,4.3,91.0,"North Bengal Science centre is a city destination in west bengal known for exploration,local experience. It is ideal for explorers and tourists",2.68,Darjeeling
west bengal,Sepoy Dhura Tea garden,26.8372379,88.3457906,sightseeing & exploration,East,city,"exploration,local experience",low,All,4.2,78.0,"Sepoy Dhura Tea garden is a city destination in west bengal known for exploration,local experience. It is ideal for explorers and tourists",2.4000000000000004,Darjeeling
west bengal,Sundarbans National Park,21.8842354,88.8853765,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",medium,winter,4.4,92.0,"Sundarbans National Park is a wildlife destination in west bengal known for safari,photography,nature. It is ideal for history and cultural lover",2.72,South 24 Parganas
west bengal,Burirdabri Forest camp,22.077495,89.0293676,adventure & outdoor activities,East,adventure,"trekking,rafting,paragliding",luxury,summer,3.4,97.0,"Burirdabri Forest camp is a adventure destination in west bengal known for trekking,rafting,paragliding. It is ideal for adventure lover",10.62,South 24 Parganas
west bengal,Sajnekhali Wildlife Sanctuary,22.1237762,88.8313005,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",luxury,winter,4.4,58.0,"Sajnekhali Wildlife Sanctuary is a wildlife destination in west bengal known for safari,photography,nature. It is ideal for history and cultural lover",2.04,West Bengal
west bengal,Kotka beach,21.8449338,89.7960898,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",low,winter,4.4,54.0,"Kotka beach is a wildlife destination in west bengal known for safari,photography,nature. It is ideal for history and cultural lover",1.96,Bagerhat District
west bengal,Hiron point,21.8162132,89.4626047,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",low,winter,4.2,79.0,"Hiron point is a wildlife destination in west bengal known for safari,photography,nature. It is ideal for history and cultural lover",2.42,Mumbai
west bengal,Dublar Char island,21.7728061,89.5591963,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",low,winter,4.4,58.0,"Dublar Char island is a wildlife destination in west bengal known for safari,photography,nature. It is ideal for history and cultural lover",2.04,Bagerhat District
west bengal,Bhagatpur crocodile project,21.46,88.18,natural landscapes & wildlife,East,wildlife,"safari,photography,nature",medium,winter,4.4,81.0,"Bhagatpur crocodile project is a wildlife destination in west bengal known for safari,photography,nature. It is ideal for history and cultural lover",2.5,Unknown
west bengal,Katra Masjid,24.184853,88.288056,cultural & heritage sites,East,heritage,"culture,forts,shopping,history",low,winter,4.5,58.0,"Katra Masjid is a heritage destination in west bengal known for culture,forts,shopping,history. It is ideal for history and culture lovers",2.06,Murshidabad
west bengal,Hazarduari Palace,24.1863376,88.2876731,cultural & heritage sites,East,heritage,"culture,forts,shopping,history",low,winter,4.4,72.0,"Hazarduari Palace is a heritage destination in west bengal known for culture,forts,shopping,history. It is ideal for history and culture lovers",2.3200000000000003,Murshidabad
west bengal,Jahan Kosha cannon,24.1782162,88.2687913,cultural & heritage sites,East,heritage,"culture,forts,shopping,history",low,winter,4.5,68.0,"Jahan Kosha cannon is a heritage destination in west bengal known for culture,forts,shopping,history. It is ideal for history and culture lovers",2.26,Murshidabad
west bengal,Murshidabad District museum,24.1759039,88.2933334,cultural & heritage sites,East,heritage,"culture,forts,shopping,history",low,winter,4.4,77.0,"Murshidabad District museum is a heritage destination in west bengal known for culture,forts,shopping,history. It is ideal for history and culture lovers",2.42,Murshidabad
odisha,Jagannath Temple,19.8049379,88.2801785,religious & spiritual pilgrimages,East,religious,"temple,spiritual,peace",low,all,4.7,84.0,"Jagannath Temple is a religious destination in odisha known for temple,spiritual,peace. It is ideal for spiritual seekers",2.62,Unknown
